KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
51353223,0,,,3896,1905,1991,665,369,296,3167,1496,1671,2505,1212,1293,3040,1436,1604,2950,1383,1567,662,284,378,284,98,186,101,25,76,9,2,7,15,3,12,1502,1499,359,441,338,264,80,14,3,1118,1040,78,201,421,30,112,119
51353224,0,,,3488,1662,1826,478,249,229,2985,1396,1589,2166,1031,1135,2860,1333,1527,2782,1297,1485,819,365,454,350,144,206,67,18,49,3,0,3,16,4,12,1407,1405,350,455,298,217,71,13,1,1032,953,79,131,552,27,147,165
51353225,0,,,3835,1795,2040,584,288,296,3221,1493,1728,2262,1072,1190,3084,1422,1662,3010,1374,1636,959,421,538,395,161,234,82,25,57,9,1,8,19,7,12,1430,1427,291,487,323,241,63,17,5,1125,1041,84,159,602,24,134,226
51353226,0,,,4571,2199,2372,489,268,221,3991,1877,2114,3017,1427,1590,3831,1802,2029,3704,1740,1964,974,450,524,367,158,209,76,26,50,6,4,2,36,15,21,1954,1953,613,578,386,289,61,23,3,1311,1207,104,127,671,77,201,197
51353227,0,,,1616,813,803,181,95,86,1401,697,704,953,497,456,1364,668,696,1326,639,687,448,200,248,185,80,105,49,18,31,1,0,1,11,3,8,716,716,255,201,135,86,28,7,4,455,396,59,50,303,63,67,90
51353228,0,,,1013,507,506,162,82,80,844,423,421,617,313,304,817,410,407,799,399,400,227,110,117,98,40,58,31,8,23,4,1,3,14,14,0,418,418,129,114,80,63,28,4,0,285,252,33,54,159,27,41,38
51353229,0,,,1046,464,582,122,55,67,922,409,513,568,278,290,881,388,493,857,378,479,354,131,223,203,62,141,96,23,73,14,3,11,20,13,7,376,375,106,106,65,61,24,11,2,264,226,38,30,176,6,45,56
51353230,0,,,59,28,31,4,2,2,55,26,29,21,10,11,55,26,29,55,26,29,34,16,18,18,10,8,3,1,2,0,0,0,0,0,0,29,29,7,15,6,1,0,0,0,22,21,1,2,21,0,4,9
51353231,0,,,114,52,62,8,4,4,106,48,58,68,34,34,100,43,57,99,42,57,38,14,24,19,6,13,7,1,6,0,0,0,1,0,1,43,43,11,12,10,6,1,1,2,32,22,10,0,29,0,9,5
51353232,0,,,2401,1161,1240,342,186,156,2032,960,1072,1500,704,796,1927,911,1016,1880,887,993,532,256,276,205,97,108,43,19,24,3,0,3,12,9,3,963,963,229,310,217,144,54,8,1,715,666,49,93,346,26,69,118
51353233,0,,,3266,1539,1727,514,254,260,2684,1248,1436,1929,928,1001,2576,1191,1385,2516,1161,1355,755,320,435,385,142,243,186,51,135,20,6,14,18,7,11,1210,1206,306,341,263,207,67,15,7,884,810,74,156,383,47,77,133
51353234,0,,,2253,1085,1168,429,234,195,1812,843,969,1388,679,709,1744,819,925,1711,803,908,424,164,260,225,84,141,49,17,32,1,1,0,12,10,2,867,865,207,254,173,165,49,15,2,652,602,50,120,292,23,85,84
51353235,0,,,3804,1872,1932,675,347,328,3105,1509,1596,2534,1263,1271,2923,1411,1512,2830,1360,1470,571,246,325,267,104,163,79,18,61,7,2,5,19,8,11,1332,1330,212,400,291,329,76,18,4,1097,1041,56,138,338,18,70,123
51353236,0,,,1333,716,617,112,65,47,1085,565,520,769,422,347,1065,557,508,1001,512,489,316,143,173,139,56,83,37,12,25,7,1,6,10,7,3,720,720,394,152,92,64,10,5,3,325,286,39,37,209,106,51,66
51353237,0,,,696,312,384,124,57,67,571,255,316,381,178,203,549,243,306,538,238,300,190,77,113,99,39,60,32,10,22,1,0,1,4,2,2,246,246,54,60,50,49,24,8,1,191,152,39,19,129,0,35,28
51353238,0,,,940,450,490,158,80,78,782,370,412,557,276,281,739,342,397,720,334,386,225,94,131,95,33,62,25,7,18,1,0,1,2,0,2,333,333,61,94,73,63,34,6,2,272,233,39,38,152,5,31,42
51353239,0,,,701,343,358,61,32,29,628,306,322,422,211,211,607,292,315,594,279,315,206,95,111,107,41,66,37,14,23,5,3,2,26,20,6,276,276,77,72,65,34,20,7,1,199,152,47,14,140,12,33,27
51353243,0,,,1527,729,798,152,77,75,1373,651,722,912,419,493,1311,618,693,1272,596,676,461,232,229,145,75,70,26,7,19,3,2,1,5,3,2,606,606,96,254,141,85,22,7,1,505,478,27,40,289,2,42,138
51353244,0,,,99,48,51,11,6,5,87,41,46,72,38,34,80,39,41,73,34,39,15,3,12,7,2,5,1,0,1,0,0,0,0,0,0,40,40,14,7,8,8,3,0,0,26,25,1,2,12,1,6,2
51353245,0,,,98,50,48,8,5,3,88,44,44,63,33,30,84,42,42,84,42,42,25,11,14,12,2,10,6,1,5,1,0,1,2,0,2,48,48,22,11,7,7,1,0,0,25,19,6,2,20,0,9,4
51353247,0,,,59,30,29,10,6,4,49,24,25,28,15,13,47,22,25,47,22,25,21,9,12,13,6,7,4,2,2,1,0,1,0,0,0,20,19,2,9,4,1,2,0,1,17,14,3,2,12,0,1,4
51353248,0,,,284,138,146,28,14,14,256,124,132,148,76,72,243,119,124,236,113,123,108,48,60,44,16,28,18,6,12,3,1,2,0,0,0,102,102,21,29,25,12,10,4,1,79,59,20,6,67,0,16,17
51353249,0,,,251,112,139,16,7,9,235,105,130,128,63,65,230,104,126,228,103,125,107,42,65,62,21,41,21,8,13,2,0,2,1,0,1,95,95,24,30,17,10,11,2,1,70,51,19,2,72,0,18,15
51353258,0,,,51,26,25,6,5,1,45,21,24,24,10,14,45,21,24,44,21,23,21,11,10,13,7,6,4,4,0,1,1,0,0,0,0,15,15,0,6,4,0,3,2,0,15,8,7,2,13,0,0,4
51353259,0,,,16,8,8,0,0,0,16,8,8,6,4,2,16,8,8,16,8,8,10,4,6,6,2,4,1,0,1,1,0,1,0,0,0,5,5,0,1,2,2,0,0,0,5,2,3,0,5,0,0,1
51353261,0,,,41,19,22,2,0,2,39,19,20,21,11,10,38,19,19,37,18,19,18,8,10,5,1,4,2,0,2,1,0,1,0,0,0,15,15,4,5,4,0,0,0,2,11,9,2,0,12,0,3,3
51353265,0,,,15,6,9,0,0,0,15,6,9,8,5,3,15,6,9,15,6,9,7,1,6,4,0,4,1,0,1,0,0,0,0,0,0,8,8,4,2,1,1,0,0,0,4,4,0,0,6,0,3,1
51353272,0,,,32,13,19,0,0,0,32,13,19,4,2,2,32,13,19,32,13,19,28,11,17,16,5,11,3,0,3,1,0,1,0,0,0,19,19,8,9,2,0,0,0,0,11,9,2,0,18,0,7,9
51353278,1,,51353299,11,5,6,0,0,0,12,6,6,1,1,0,12,6,6,12,6,6,11,5,6,8,3,5,4,2,2,0,0,0,0,0,0,6,6,3,3,1,0,0,0,0,4,3,1,0,6,0,2,3
51353299,2,51353278,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51353300,0,,,186,86,100,21,7,14,165,79,86,86,46,40,163,78,85,163,78,85,79,33,46,44,17,27,8,2,6,0,0,0,0,0,0,69,69,11,29,10,9,9,1,0,58,46,12,6,51,0,9,19
51353301,0,,,287,137,150,29,16,13,258,121,137,138,66,72,254,119,135,253,119,134,120,55,65,64,26,38,24,10,14,1,0,1,0,0,0,104,104,18,37,26,9,9,2,3,86,65,21,5,77,0,15,28
51353302,0,,,398,184,214,24,14,10,374,170,204,204,95,109,366,168,198,360,165,195,170,75,95,97,41,56,19,9,10,2,0,2,2,0,2,156,156,34,59,26,24,9,1,3,121,93,28,6,111,0,27,37
51353303,0,,,199,92,107,18,7,11,181,85,96,108,53,55,174,81,93,172,80,92,73,32,41,40,16,24,10,5,5,1,0,1,0,0,0,72,72,18,20,15,5,8,6,0,53,34,19,3,48,1,10,10
51353306,0,,,51,24,27,1,1,0,50,23,27,22,11,11,50,23,27,48,21,27,28,12,16,14,5,9,8,3,5,0,0,0,0,0,0,21,21,6,6,4,4,1,0,0,15,11,4,1,17,0,5,5
51353307,0,,,60,25,35,3,1,2,57,24,33,29,13,16,56,24,32,55,24,31,28,11,17,15,5,10,6,2,4,0,0,0,0,0,0,21,21,2,11,4,1,0,1,2,19,15,4,1,19,0,2,5
51353308,0,,,51,24,27,1,1,0,50,23,27,32,15,17,49,23,26,48,23,25,18,8,10,7,1,6,3,1,2,0,0,0,0,0,0,18,18,2,8,3,2,2,1,0,16,10,6,1,12,0,2,3
51353309,0,,,38,18,20,5,2,3,33,16,17,20,11,9,30,15,15,29,15,14,13,5,8,9,3,6,1,0,1,0,0,0,1,1,0,12,12,1,3,3,3,2,0,0,11,8,3,2,8,0,1,3
51353310,0,,,663,287,376,56,26,30,597,256,341,279,145,134,587,249,338,584,248,336,318,111,207,226,69,157,133,34,99,26,3,23,11,3,8,241,238,85,74,39,29,8,2,1,151,129,22,15,118,18,31,39
51353311,0,,,400,157,243,28,16,12,372,141,231,133,66,67,367,138,229,362,135,227,239,75,164,179,48,131,113,26,87,28,4,24,0,0,0,95,94,18,28,20,17,7,2,2,75,56,19,7,63,0,15,16
51353312,0,,,310,152,158,43,22,21,267,130,137,164,82,82,263,127,136,261,126,135,103,48,55,45,22,23,15,5,10,1,0,1,0,0,0,114,114,22,38,24,17,7,5,1,91,74,17,9,69,0,15,21
51353313,0,,,751,336,415,83,36,47,666,300,366,406,187,219,644,292,352,634,287,347,260,113,147,111,39,72,35,10,25,2,0,2,0,0,0,290,290,67,102,58,29,19,11,4,218,178,40,19,173,1,46,56
51353314,0,,,389,189,200,42,24,18,347,165,182,234,117,117,326,157,169,308,148,160,113,48,65,43,16,27,12,2,10,0,0,0,0,0,0,140,140,20,49,28,32,8,2,1,119,102,17,7,72,0,16,25
51353315,0,,,427,199,228,34,18,16,393,181,212,210,98,112,371,169,202,362,165,197,183,83,100,94,39,55,35,14,21,1,1,0,2,1,1,169,169,36,64,32,24,8,4,1,133,111,22,7,118,0,29,40
51353316,1,,51353326,50,24,26,3,2,1,52,24,28,23,11,12,50,23,27,48,23,25,29,13,16,15,6,9,7,4,3,0,0,0,0,0,0,23,23,9,10,5,0,1,1,0,17,13,4,1,21,0,9,6
51353318,0,,,82,42,40,7,3,4,75,39,36,48,27,21,74,38,36,74,38,36,27,12,15,14,4,10,4,2,2,0,0,0,0,0,0,29,29,4,9,7,8,0,0,1,25,18,7,0,19,0,2,5
51353320,0,,,483,214,269,48,19,29,429,192,237,272,130,142,420,188,232,408,186,222,157,62,95,82,34,48,22,10,12,3,1,2,2,0,2,195,195,48,71,36,23,12,2,3,145,124,21,17,107,4,31,25
51353321,0,,,1114,514,600,107,57,50,1005,455,550,663,304,359,973,438,535,947,425,522,342,151,191,167,66,101,52,19,33,4,1,3,10,6,4,441,441,85,173,97,54,22,7,3,351,306,45,30,224,3,47,75
51353322,0,,,1513,676,837,151,63,88,1356,611,745,732,362,370,1328,594,734,1307,586,721,624,249,375,373,118,255,177,43,134,25,1,24,0,0,0,624,618,200,204,103,78,27,6,0,414,361,53,38,371,7,139,92
51353323,0,,,1042,497,545,109,59,50,930,436,494,591,276,315,905,421,484,888,416,472,339,160,179,175,79,96,43,16,27,2,0,2,11,7,4,427,427,96,160,90,58,18,3,2,329,297,32,36,224,2,55,79
51353324,0,,,1911,908,1003,214,112,102,1672,786,886,1045,509,536,1623,755,868,1589,740,849,627,277,350,304,117,187,104,37,67,9,1,8,25,14,11,797,796,242,250,142,106,38,12,6,551,462,89,52,422,18,124,112
51353325,0,,,315,145,170,26,11,15,288,134,154,163,82,81,280,129,151,277,128,149,125,52,73,56,20,36,19,6,13,4,0,4,0,0,0,130,130,34,43,26,18,9,0,0,95,80,15,3,82,5,25,28
51353326,2,51353316,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51353327,0,,,73,35,38,3,1,2,70,34,36,28,14,14,68,33,35,67,33,34,42,20,22,28,15,13,13,6,7,0,0,0,0,0,0,30,30,6,13,6,3,1,1,0,24,20,4,0,24,0,5,9
51353328,0,,,65,30,35,5,1,4,60,29,31,24,15,9,57,26,31,57,26,31,36,14,22,12,5,7,6,2,4,0,0,0,4,2,2,28,28,10,9,4,2,2,0,1,18,13,5,2,24,0,9,5
51353329,0,,,13,7,6,0,0,0,13,7,6,9,5,4,13,7,6,13,7,6,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,5,5,1,1,2,1,0,0,0,4,2,2,0,3,0,0,1
51353330,0,,,474,235,239,53,32,21,420,202,218,273,138,135,408,192,216,400,187,213,147,64,83,61,27,34,17,5,12,1,0,1,3,1,2,178,178,32,69,33,27,6,10,1,146,123,23,14,94,1,18,31
51353331,0,,,716,337,379,59,27,32,657,310,347,417,209,208,629,295,334,621,293,328,240,101,139,126,46,80,53,17,36,4,0,4,11,11,0,291,291,69,105,58,42,8,8,1,221,180,41,13,161,10,39,53
51353332,0,,,1067,511,556,88,55,33,976,455,521,495,239,256,951,442,509,940,440,500,481,216,265,287,134,153,96,39,57,5,1,4,13,6,7,463,462,126,184,78,46,18,9,1,335,280,55,16,316,5,82,114
51353333,0,,,137,66,71,13,5,8,124,61,63,80,39,41,120,59,61,119,58,61,44,22,22,11,3,8,1,0,1,0,0,0,0,0,0,44,44,5,13,10,8,6,1,1,39,29,10,2,25,0,4,5
51353334,0,,,1525,716,809,157,83,74,1365,632,733,823,399,424,1319,607,712,1289,595,694,542,233,309,257,97,160,73,23,50,7,3,4,15,4,11,658,657,217,219,107,76,23,9,6,434,374,60,36,372,2,138,105
51353335,0,,,535,243,292,50,23,27,485,220,265,267,135,132,465,207,258,457,203,254,218,85,133,117,42,75,39,15,24,5,1,4,0,0,0,217,217,68,68,32,27,15,2,5,147,117,30,10,150,0,57,36
51353336,0,,,347,145,202,27,15,12,320,130,190,112,64,48,309,122,187,304,118,186,208,66,142,154,44,110,73,15,58,8,0,8,0,0,0,125,124,39,44,20,12,7,2,0,85,72,13,2,96,0,34,34
51353337,0,,,578,281,297,69,34,35,508,246,262,288,150,138,492,235,257,484,230,254,220,96,124,91,35,56,24,10,14,3,1,2,11,6,5,226,225,66,58,49,31,16,3,2,158,136,22,13,146,0,54,40
51353338,0,,,497,233,264,32,15,17,465,218,247,236,119,117,454,210,244,450,208,242,229,99,130,119,48,71,41,12,29,2,0,2,4,1,3,210,210,58,75,42,22,6,4,3,152,122,30,5,152,2,43,47
51353339,0,,,188,88,100,14,5,9,174,83,91,99,52,47,169,79,90,168,78,90,75,31,44,43,14,29,18,5,13,1,0,1,0,0,0,65,65,13,22,12,6,6,3,3,51,35,16,3,48,0,10,10
51353340,0,,,239,111,128,30,15,15,209,96,113,131,65,66,204,95,109,203,94,109,78,31,47,39,14,25,8,1,7,0,0,0,0,0,0,70,70,7,21,9,13,10,9,1,63,38,25,7,51,0,4,12
51353341,0,,,601,290,311,59,28,31,542,262,280,376,185,191,522,248,274,512,244,268,166,77,89,91,37,54,25,8,17,2,1,1,3,2,1,229,229,43,82,49,40,6,6,3,186,150,36,10,112,2,27,32
51353342,0,,,84,48,36,9,6,3,75,42,33,41,24,17,72,39,33,71,38,33,34,18,16,12,7,5,1,1,0,0,0,0,0,0,0,34,34,7,16,4,3,3,1,0,27,23,4,1,22,0,4,11
51353343,0,,,254,123,131,20,8,12,234,115,119,136,69,67,228,112,116,222,108,114,98,46,52,56,26,30,22,11,11,0,0,0,1,1,0,83,83,12,24,20,14,3,7,3,71,44,27,4,65,0,9,17
51353344,0,,,367,179,188,27,10,17,334,166,168,189,96,93,328,162,166,317,157,160,145,70,75,77,35,42,23,10,13,2,2,0,1,0,1,151,151,49,47,24,14,9,5,3,102,72,30,6,91,8,17,31
51353345,0,,,386,189,197,36,16,20,347,173,174,177,88,89,338,170,168,329,166,163,170,85,85,79,39,40,27,10,17,0,0,0,0,0,0,143,143,33,43,32,17,10,4,4,109,79,30,12,105,2,20,28
51353346,0,,,115,52,63,1,0,1,114,52,62,54,27,27,111,52,59,107,49,58,60,25,35,32,15,17,15,6,9,1,0,1,1,0,1,45,45,9,16,11,5,3,1,0,36,28,8,1,38,0,8,9
51353347,0,,,698,343,355,105,58,47,592,284,308,348,176,172,567,270,297,553,261,292,244,108,136,125,47,78,39,13,26,6,2,4,1,1,0,250,250,46,85,43,44,22,5,5,204,163,41,27,156,1,36,53
51353348,0,,,2263,998,1265,216,108,108,2043,887,1156,1073,525,548,2000,866,1134,1969,851,1118,970,362,608,626,207,419,303,80,223,36,3,33,12,7,5,840,838,225,283,158,114,38,12,8,612,512,100,48,518,8,150,143
51353349,0,,,205,98,107,24,9,15,181,89,92,109,53,56,178,86,92,175,84,91,72,36,36,34,16,18,10,5,5,1,0,1,1,1,0,78,78,17,21,23,9,7,1,0,60,46,14,5,48,2,6,13
51353351,2,51353352,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51353352,1,,51353351;51353370,183,82,101,12,6,6,177,79,98,108,52,56,168,76,92,162,72,90,69,27,42,44,15,29,11,6,5,2,1,1,0,0,0,57,57,7,20,6,15,6,3,2,52,32,20,2,46,0,5,11
51353353,0,,,210,101,109,15,7,8,195,94,101,101,53,48,191,91,100,189,89,100,94,41,53,43,18,25,13,3,10,1,0,1,1,0,1,78,78,15,28,14,14,3,3,1,63,48,15,2,59,0,12,16
51353354,0,,,294,142,152,16,6,10,278,136,142,137,75,62,275,135,140,274,135,139,141,61,80,79,34,45,26,9,17,2,0,2,1,0,1,108,108,18,36,27,18,6,1,2,90,65,25,6,86,0,11,22
51353355,0,,,74,39,35,8,4,4,66,35,31,34,20,14,66,35,31,66,35,31,32,15,17,17,6,11,5,1,4,0,0,0,0,0,0,28,28,5,11,5,5,1,0,1,23,15,8,1,21,0,3,3
51353356,0,,,181,84,97,12,2,10,169,82,87,85,41,44,166,80,86,164,78,86,84,41,43,44,17,27,16,4,12,0,0,0,0,0,0,68,68,13,21,19,8,5,2,0,55,39,16,2,55,0,9,17
51353357,0,,,98,50,48,4,4,0,92,45,47,59,33,26,87,43,44,82,40,42,33,12,21,17,7,10,4,0,4,1,0,1,0,0,0,39,39,11,11,9,4,2,2,0,26,20,6,2,21,2,4,3
51353358,0,,,706,336,370,105,64,41,599,271,328,378,186,192,584,264,320,571,257,314,221,85,136,122,44,78,40,13,27,3,0,3,3,1,2,290,290,93,84,49,39,11,11,3,196,161,35,32,161,4,61,40
51353359,0,,,1227,601,626,159,91,68,1066,508,558,676,344,332,1033,490,543,1019,481,538,390,164,226,194,70,124,55,19,36,5,2,3,9,2,7,487,486,146,134,99,58,32,8,9,339,269,70,45,267,15,82,62
51353362,1,,51353380,14,8,6,0,0,0,18,11,7,10,7,3,16,9,7,16,9,7,8,4,4,5,2,3,0,0,0,0,0,0,0,0,0,4,4,2,2,1,1,1,0,0,5,4,1,0,6,0,2,1
51353363,0,,,14,5,9,0,0,0,14,5,9,6,2,4,14,5,9,14,5,9,8,3,5,4,2,2,2,0,2,0,0,0,0,0,0,6,6,2,1,2,1,0,0,0,4,2,2,0,5,0,2,1
51353364,0,,,219,100,119,5,2,3,214,98,116,103,51,52,209,95,114,208,95,113,111,47,64,57,21,36,19,7,12,2,0,2,2,0,2,90,90,21,36,15,12,4,1,1,69,53,16,1,72,0,19,19
51353365,0,,,104,49,55,2,0,2,102,49,53,45,25,20,102,49,53,101,48,53,57,24,33,30,12,18,11,4,7,1,1,0,0,0,0,43,43,11,12,13,5,2,0,0,32,23,9,0,37,0,10,8
51353366,0,,,141,66,75,8,2,6,133,64,69,67,33,34,127,60,67,124,58,66,66,31,35,35,14,21,13,4,9,2,0,2,1,0,1,54,54,12,20,12,3,2,4,1,41,29,12,0,42,0,10,12
51353367,0,,,70,34,36,10,5,5,60,29,31,33,17,16,56,26,30,56,26,30,27,12,15,12,4,8,8,3,5,1,0,1,0,0,0,22,22,5,1,7,5,3,0,1,17,10,7,3,16,0,4,1
51353368,0,,,43,19,24,3,1,2,40,18,22,20,10,10,40,18,22,40,18,22,20,8,12,10,3,7,3,1,2,0,0,0,0,0,0,19,19,6,7,3,1,2,0,0,13,9,4,2,14,1,4,3
51353369,0,,,115,60,55,5,3,2,110,57,53,71,43,28,103,52,51,98,50,48,39,14,25,16,6,10,5,1,4,2,0,2,0,0,0,41,41,8,10,11,9,1,1,1,32,27,5,1,24,0,5,6
51353370,2,51353352,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51353374,0,,,76,36,40,2,2,0,74,34,40,29,14,15,74,34,40,74,34,40,45,20,25,28,13,15,6,3,3,1,1,0,0,0,0,29,29,6,9,7,5,1,1,0,23,15,8,0,26,0,6,5
51353376,0,,,32,16,16,0,0,0,32,16,16,13,5,8,31,16,15,30,15,15,19,11,8,11,6,5,3,2,1,0,0,0,0,0,0,14,14,3,7,3,0,0,1,0,11,10,1,0,12,0,3,5
51353377,0,,,110,44,66,2,0,2,108,44,64,44,19,25,106,43,63,106,43,63,64,25,39,27,6,21,11,1,10,0,0,0,0,0,0,45,45,10,16,11,6,1,1,0,35,23,12,1,39,0,10,10
51353379,0,,,174,77,97,24,9,15,150,68,82,81,40,41,146,64,82,144,63,81,69,28,41,38,13,25,15,2,13,1,0,1,0,0,0,64,64,14,21,10,13,4,0,2,50,34,16,5,44,0,10,12
51353380,2,51353362,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51353386,0,,,12,6,6,0,0,0,12,6,6,8,4,4,12,6,6,12,6,6,4,2,2,3,1,2,2,1,1,1,0,1,0,0,0,4,4,0,2,0,2,0,0,0,4,2,2,0,2,0,0,0
51353387,0,,,42,16,26,3,1,2,39,15,24,19,7,12,36,14,22,36,14,22,20,8,12,10,3,7,2,0,2,0,0,0,1,0,1,17,17,3,7,4,2,1,0,0,14,10,4,0,15,0,3,4
51353388,0,,,90,42,48,12,6,6,78,36,42,34,18,16,77,35,42,76,34,42,44,18,26,18,7,11,6,1,5,1,0,1,0,0,0,36,36,8,14,8,3,2,0,1,28,24,4,3,28,0,7,8
51353395,0,,,25,13,12,4,1,3,21,12,9,8,5,3,21,12,9,21,12,9,13,7,6,5,3,2,1,1,0,0,0,0,0,0,0,9,9,2,4,2,0,0,0,1,7,6,1,1,9,0,2,3
51353398,0,,,26,12,14,2,1,1,24,11,13,10,5,5,23,10,13,22,9,13,14,6,8,6,3,3,3,1,2,1,1,0,0,0,0,10,10,1,6,2,0,0,0,1,9,6,3,0,9,0,1,3
51353399,0,,,41,18,23,3,2,1,38,16,22,18,9,9,36,16,20,34,16,18,20,7,13,11,5,6,4,2,2,1,1,0,0,0,0,14,14,5,3,2,1,1,1,1,9,3,6,1,14,0,5,2
51353400,0,,,35,17,18,3,1,2,32,16,16,15,7,8,31,16,15,31,16,15,17,9,8,5,1,4,3,0,3,0,0,0,0,0,0,10,10,1,2,2,2,2,1,0,8,3,5,0,10,0,1,2
51353401,0,,,54,30,24,4,2,2,50,28,22,29,16,13,48,27,21,47,27,20,21,12,9,8,4,4,1,0,1,0,0,0,0,0,0,18,18,3,6,2,4,2,0,1,15,13,2,2,13,0,3,5
51353403,0,,,47,25,22,0,0,0,47,25,22,10,6,4,46,24,22,46,24,22,37,19,18,20,9,11,11,3,8,0,0,0,0,0,0,25,25,9,11,4,1,0,0,0,16,14,2,0,24,0,8,11
51353405,2,51353416,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
